href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
,jeollado/jeollado0031,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0032,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0033,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0034,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0035,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0036,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0037,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0038,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0039,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0040,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0041,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0042,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0043,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0044,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0045,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0046,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0047,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0048,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0049,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0050,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0051,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0052,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0053,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0054,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0055,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0056,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0057,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0058,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0059,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0060,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0061,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0062,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0063,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0064,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0065,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0066,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0067,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0068,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0069,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0070,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0071,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0072,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0073,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0074,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0075,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0076,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0077,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0078,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0079,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0080,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0081,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0082,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0083,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0084,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0085,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0086,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0087,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0088,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0089,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0090,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0091,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0092,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0093,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0094,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0095,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0096,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0097,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0098,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0099,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,jeollado/jeollado0100,,"['Jeollado,', 'Jeollado']",Jeollado,['none'],,,,,,
,gyeonggido/50male/my04_t11_s39,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx17_t08_s18,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv20_t13_s35,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50female/fy14_t12_s23,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw03_t06_s22,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv10_t04_s13,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx11_t17_s05,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv13_t09_s21,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['25,', 'male', '']",25,academic,['korea'],25,25
,gyeonggido/20male/mv10_t03_s43,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['21,', 'male', '']",21,academic,['korea'],21,21
,gyeonggido/40female/fx15_t07_s42,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx02_t10_s57,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx13_t01_s44,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw09_t08_s63,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv15_t11_s38,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv05_t03_s15,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/40female/fx07_t11_s34,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz07_t11_s18,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv09_t01_s43,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv06_t05_s42,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv01_t19_s40,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/30male/mw17_t10_s73,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx14_t01_s30,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy06_t13_s35,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx16_t03_s44,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw20_t15_s10,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv01_t03_s16,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv06_t18_s05,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv05_t04_s03,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/30male/mw09_t03_s21,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv18_t04_s31,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw01_t09_s44,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw20_t01_s50,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv04_t05_S16,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['24,', 'male', '']",24,academic,['korea'],24,24
,gyeonggido/20female/fv10_t10_s18,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50female/fy13_t10_s11,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw09_t10_s01,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw11_t11_s30,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx15_t10_s20,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv13_t08_s09,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['25,', 'male', '']",25,academic,['korea'],25,25
,gyeonggido/60Upfemale/fy07_t12_s05,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw10_t14_s13,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv20_t06_s19,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/30male/mw16_t06_s41,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx06_t08_s42,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv02_t04_s18,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw13_t01_s04,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw11_t08_s17,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz04_t17_s05,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw06_t02_s12,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw13_t14_s25,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv10_t09_s47,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['21,', 'male', '']",21,academic,['korea'],21,21
,gyeonggido/40female/fx05_t15_s10,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw14_t19_s31,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw08_t10_s47,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv07_t08_s66,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/60Upfemale/fy01_t09_s43,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy02_t17_s02,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv07_t14_s11,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['19,', 'male', '']",19,academic,['korea'],19,19
,gyeonggido/40female/fx03_t04_s37,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw03_t03_s37,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx10_t19_s30,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw16_t04_s13,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx04_t10_s68,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx08_t04_s45,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw01_t08_s18,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/mz03_t09_s39,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv03_t05_s04,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy02_t14_s12,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx05_t03_s66,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx13_t19_s10,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv07_t06_s48,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw10_t02_s55,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw07_t08_s86,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx17_t02_s13,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv07_t10_s37,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv05_t17_s03,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/30male/mw05_t01_s03,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv07_t04_s62,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/50male/my08_t15_s05,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx01_t04_s47,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx02_t15_s05,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw20_t08_s68,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw14_t02_s06,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx15_t13_s15,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx06_t02_s66,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv16_t06_s01,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx01_t05_s11,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/60Upfemale/fy06_t17_s04,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx11_t16_s12,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv08_t02_s53,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['25,', 'male', '']",25,academic,['korea'],25,25
,gyeonggido/30male/mw18_t10_s52,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv19_t12_s21,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/40female/fx14_t10_s25,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv17_t04_s13,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['27,', 'male', '']",27,academic,['korea'],27,27
,gyeonggido/40female/fx06_t03_s05,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/30male/mw08_t03_s42,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20male/mv03_t06_s51,male,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],"['26,', 'male', '']",26,academic,['korea'],26,26
,gyeonggido/40female/fx10_t10_s65,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv02_t10_s41,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
,gyeonggido/20female/fv09_t08_s07,female,"['gyeonggido,', 'gyeonggido']",gyeonggido,['none'],,,academic,['korea'],,
